67,33,Milos Raonic,$2.357,Milos Raonic,Aug 5 2013,ATP World Tour Masters 1000 Canada,Q,Ernests Gulbis,FALSE,48,cluster_2
71,37,Tommy Haas,$2.394,Tommy Haas,Jul 8 2013,Stuttgart,R16,Ernests Gulbis,FALSE,53,cluster_2
77,40,Fernando Verdasco,$1.644,Fernando Verdasco,Jun 24 2013,Wimbledon Slam,Round of 32,Ernests Gulbis,FALSE,55,cluster_2
63,33,Jo-Wilfried Tsonga,$4.533,Ernests Gulbis,Jun 24 2013,Wimbledon Slam,Round of 64,Ernests Gulbis,FALSE,56,cluster_4
79,36,Tommy Haas,$2.860,Tommy Haas,Jun 10 2013,Halle,R16,Ernests Gulbis,FALSE,58,cluster_2
64,35,Gael Monfils,$1.735,Gael Monfils,May 27 2013,French Open Slam,Round of 64,Ernests Gulbis,FALSE,60,cluster_4
58,40,Rafael Nadal,$11.748,Rafael Nadal,May 12 2013,ATP World Tour Masters 1000 Rome,R16,Ernests Gulbis,FALSE,62,cluster_1
65,39,Tommy Haas,$1.820,Tommy Haas,Apr 29 2013,Munich,R16,Ernests Gulbis,FALSE,65,cluster_1
70,41,Milos Raonic,$2.638,Milos Raonic,Apr 22 2013,Barcelona,R16,Ernests Gulbis,FALSE,67,cluster_2
63,26,Fernando Verdasco,$1.400,Ernests Gulbis,Apr 22 2013,Barcelona,R32,Ernests Gulbis,FALSE,68,cluster_3
53,27,John Isner,$1.456,Ernests Gulbis,Apr 5 2013,ATP World Tour Masters 1000 Monte Carlo,R64,Ernests Gulbis,FALSE,71,cluster_0
64,35,Rafael Nadal,$1.090,Rafael Nadal,Mar 6 2013,ATP World Tour Masters 1000 Indian Wells,R16,Ernests Gulbis,FALSE,72,cluster_4
60,34,Andreas Seppi,$1.482,Ernests Gulbis,Mar 6 2013,ATP World Tour Masters 1000 Indian Wells,R32,Ernests Gulbis,FALSE,73,cluster_4
63,34,Tommy Haas,$1.967,Ernests Gulbis,Feb 25 2013,Delray Beach,S,Ernests Gulbis,FALSE,77,cluster_4
71,34,Tomas Berdych,$3.089,Tomas Berdych,Feb 18 2013,Marseille,R16,Ernests Gulbis,FALSE,80,cluster_2
79,50,Grigor Dimitrov,$2.980,Grigor Dimitrov,May 12 2014,ATP World Tour Masters 1000 Rome,Q,Tommy Haas,FALSE,2,cluster_1
54,29,Stan Wawrinka,$5.821,Tommy Haas,May 12 2014,ATP World Tour Masters 1000 Rome,R16,Tommy Haas,FALSE,3,cluster_3
56,36,Andreas Seppi,$2.004,Tommy Haas,May 12 2014,ATP World Tour Masters 1000 Rome,R64,Tommy Haas,FALSE,5,cluster_2
62,34,Andreas Seppi,$1.445,Tommy Haas,Apr 28 2014,Munich,Q,Tommy Haas,FALSE,8,cluster_4
69,40,Roger Federer,$5.170,Roger Federer,Mar 17 2014,ATP World Tour Masters 1000 Indian Wells,R16,Tommy Haas,FALSE,10,cluster_1
52,39,Kei Nishikori,$2.828,Tommy Haas,Mar 17 2014,ATP World Tour Masters 1000 Indian Wells,R32,Tommy Haas,FALSE,11,cluster_2
64,32,Jeremy Chardy,$2.014,Tommy Haas,Mar 17 2014,ATP World Tour Masters 1000 Indian Wells,R64,Tommy Haas,FALSE,12,cluster_4
62,31,Fernando Verdasco,$1.853,Tommy Haas,Feb 10 2014,Rotterdam,R32,Tommy Haas,FALSE,19,cluster_4
66,41,Marin Cilic,$2.752,Marin Cilic,Feb 10 2014,Zagreb,F,Tommy Haas,FALSE,20,cluster_1
58,42,Tommy Haas,$1.365,Tommy Haas,Oct 21 2013,Vienna,F,Robin Haase,FALSE,28,cluster_2
58,45,Lleyton Hewitt,$1.589,Lleyton Hewitt,Oct 6 2013,Beijing,R32,Tommy Haas,FALSE,34,cluster_2
64,43,Mikhail Youzhny,$1.527,Mikhail Youzhny,Sep 30 2013,US Open Slam,Round of 32,Tommy Haas,FALSE,35,cluster_2
61,38,Roger Federer,$3.184,Roger Federer,Aug 26 2013,ATP World Tour Masters 1000 Cincinnati,R16,Tommy Haas,FALSE,38,cluster_2
70,21,Kevin Anderson,$1.930,Tommy Haas,Aug 12 2013,ATP World Tour Masters 1000 Cincinnati,R64,Tommy Haas,FALSE,40,cluster_0
62,37,Juan Martin Del Potro,$4.247,Juan Martin Del Potro,Aug 5 2013,Washington,S,Tommy Haas,FALSE,42,cluster_2
72,25,Grigor Dimitrov,$1.976,Tommy Haas,Jul 29 2013,Washington,Q,Tommy Haas,FALSE,43,cluster_4
62,28,Ernests Gulbis,$1.669,Tommy Haas,Jul 8 2013,Stuttgart,R16,Tommy Haas,FALSE,50,cluster_4
69,47,Novak Djokovic,$7.120,Novak Djokovic,Jun 24 2013,Wimbledon Slam,Round of 16,Tommy Haas,FALSE,51,cluster_1
71,36,Roger Federer,$3.501,Roger Federer,Jun 10 2013,Halle,S,Tommy Haas,FALSE,55,cluster_4
66,24,Gael Monfils,$1.426,Tommy Haas,Jun 10 2013,Halle,Q,Tommy Haas,FALSE,56,cluster_0
63,20,Ernests Gulbis,$1.498,Tommy Haas,Jun 10 2013,Halle,R16,Tommy Haas,FALSE,57,cluster_0
43,37,Mikhail Youzhny,$1.823,Tommy Haas,May 27 2013,French Open Slam,Round of 16,Tommy Haas,FALSE,58,cluster_3
68,27,John Isner,$1.373,Tommy Haas,May 27 2013,French Open Slam,Round of 32,Tommy Haas,FALSE,59,cluster_4
67,46,Mikhail Youzhny,$1.444,Mikhail Youzhny,May 12 2013,ATP World Tour Masters 1000 Rome,R64,Tommy Haas,FALSE,63,cluster_1
71,36,David Ferrer,$3.284,David Ferrer,May 5 2013,ATP World Tour Masters 1000 Madrid,R16,Tommy Haas,FALSE,64,cluster_4
52,37,Tommy Robredo,$1.602,Tommy Haas,May 5 2013,ATP World Tour Masters 1000 Madrid,R32,Tommy Haas,FALSE,65,cluster_2
50,25,Andreas Seppi,$1.594,Tommy Haas,May 5 2013,ATP World Tour Masters 1000 Madrid,R64,Tommy Haas,FALSE,66,cluster_3
60,34,Ernests Gulbis,$2.139,Tommy Haas,Apr 29 2013,Munich,R16,Tommy Haas,FALSE,70,cluster_4
60,46,David Ferrer,$2.881,David Ferrer,Mar 18 2013,ATP World Tour Masters 1000 Miami,S,Tommy Haas,FALSE,72,cluster_2
52,25,Novak Djokovic,$16.054,Tommy Haas,Mar 18 2013,ATP World Tour Masters 1000 Miami,R16,Tommy Haas,FALSE,74,cluster_3
72,56,Juan Martin Del Potro,$4.328,Juan Martin Del Potro,Mar 6 2013,ATP World Tour Masters 1000 Indian Wells,R16,Tommy Haas,FALSE,77,cluster_1
63,31,Nicolas Almagro,$2.428,Tommy Haas,Mar 6 2013,ATP World Tour Masters 1000 Indian Wells,R32,Tommy Haas,FALSE,78,cluster_4
65,36,Ernests Gulbis,$1.967,Ernests Gulbis,Feb 25 2013,Delray Beach,S,Tommy Haas,FALSE,80,cluster_4
76,42,Milos Raonic,$2.710,Milos Raonic,Feb 11 2013,San Jose,F,Tommy Haas,FALSE,85,cluster_1
64,19,John Isner,$1.773,Tommy Haas,Feb 11 2013,San Jose,S,Tommy Haas,FALSE,86,cluster_0
62,32,Gael Monfils,$1.686,Gael Monfils,Jan 7 2013,Auckland,Q,Tommy Haas,FALSE,90,cluster_4
57,32,Robin Haase,$1.538,Lleyton Hewitt,Mar 17 2014,ATP World Tour Masters 1000 Miami,R128,Lleyton Hewitt,FALSE,6,cluster_1
69,33,Kevin Anderson,$3.444,Kevin Anderson,Mar 3 2014,ATP World Tour Masters 1000 Indian Wells,R64,Lleyton Hewitt,FALSE,7,cluster_0
64,36,Andreas Seppi,$1.283,Andreas Seppi,Jan 13 2014,Australian Open Slam,Round of 128,Lleyton Hewitt,FALSE,13,cluster_0
60,34,Roger Federer,$6.053,Lleyton Hewitt,Dec 30 2013,Brisbane,F,Lleyton Hewitt,FALSE,14,cluster_1
63,31,Kei Nishikori,$2.437,Lleyton Hewitt,Dec 30 2013,Brisbane,S,Lleyton Hewitt,FALSE,15,cluster_1
72,47,Andreas Seppi,$1.636,Andreas Seppi,Oct 6 2013,ATP World Tour Masters 1000 Shanghai,R64,Lleyton Hewitt,FALSE,20,cluster_2
54,41,Tommy Haas,$2.579,Lleyton Hewitt,Sep 30 2013,Beijing,R32,Lleyton Hewitt,FALSE,21,cluster_4
58,42,Mikhail Youzhny,$2.567,Mikhail Youzhny,Aug 26 2013,US Open Slam,Round of 16,Lleyton Hewitt,FALSE,23,cluster_4
59,37,Juan Martin del Potro,$8.377,Lleyton Hewitt,Aug 26 2013,US Open Slam,Round of 64,Lleyton Hewitt,FALSE,25,cluster_1
70,32,John Isner,$2.144,John Isner,Jul 22 2013,Atlanta,S,Lleyton Hewitt,FALSE,28,cluster_0
56,32,John Isner,$2.188,Lleyton Hewitt,Jul 8 2013,Newport,S,Lleyton Hewitt,FALSE,33,cluster_1
58,36,Stan Wawrinka,$2.380,Lleyton Hewitt,Jun 24 2013,Wimbledon Slam,Round of 128,Lleyton Hewitt,FALSE,38,cluster_1
63,44,Marin Cilic,$2.308,Marin Cilic,Jun 10 2013,London / Queen's Club,S,Lleyton Hewitt,FALSE,39,cluster_2
59,37,Juan Martin Del Potro,$3.141,Lleyton Hewitt,Jun 10 2013,London / Queen's Club,Q,Lleyton Hewitt,FALSE,40,cluster_1
58,26,Grigor Dimitrov,$2.912,Lleyton Hewitt,Jun 10 2013,London / Queen's Club,R32,Lleyton Hewitt,FALSE,42,cluster_1
72,41,Stan Wawrinka,$3.984,Stan Wawrinka,Mar 6 2013,ATP World Tour Masters 1000 Indian Wells,R32,Lleyton Hewitt,FALSE,49,cluster_0
66,30,John Isner,$2.933,Lleyton Hewitt,Mar 6 2013,ATP World Tour Masters 1000 Indian Wells,R64,Lleyton Hewitt,FALSE,50,cluster_1
66,50,Nicolas Almagro,$3.233,Nicolas Almagro,Oct 15 2012,Stockholm,Q,Lleyton Hewitt,FALSE,61,cluster_2
61,34,Kevin Anderson,$3.294,Lleyton Hewitt,Oct 15 2012,Stockholm,R32,Lleyton Hewitt,FALSE,63,cluster_1
71,43,David Ferrer,$10.643,David Ferrer,Aug 27 2012,US Open Slam,Round of 32,Lleyton Hewitt,FALSE,65,cluster_0
59,31,Mikhail Youzhny,$2.756,Lleyton Hewitt,Aug 13 2012,ATP World Tour Masters 1000 Cincinnati,R64,Lleyton Hewitt,FALSE,68,cluster_1
68,37,Novak Djokovic,$12.673,Novak Djokovic,Jul 30 2012,Olympics ATP,Round of 16,Lleyton Hewitt,FALSE,69,cluster_0
73,36,John Isner,$2.929,John Isner,Jul 9 2012,Newport,F,Lleyton Hewitt,FALSE,71,cluster_0
75,41,Jo-Wilfried Tsonga,$7.780,Jo-Wilfried Tsonga,Jun 25 2012,Wimbledon Slam,Round of 128,Lleyton Hewitt,FALSE,75,cluster_0
67,47,Novak Djokovic,$21.300,Novak Djokovic,Jan 16 2012,Australian Open Slam,Round of 16,Lleyton Hewitt,FALSE,77,cluster_2
65,35,Milos Raonic,$3.355,Lleyton Hewitt,Jan 16 2012,Australian Open Slam,Round of 32,Lleyton Hewitt,FALSE,78,cluster_0
80,39,David Ferrer,$3.860,David Ferrer,May 5 2014,ATP World Tour Masters 1000 Madrid,R16,John Isner,FALSE,5,cluster_2
76,41,Tomas Berdych,$3.237,Tomas Berdych,Mar 17 2014,ATP World Tour Masters 1000 Miami,R16,John Isner,FALSE,9,cluster_2
68,26,Nicolas Almagro,$1.708,John Isner,Mar 17 2014,ATP World Tour Masters 1000 Miami,R32,John Isner,FALSE,10,cluster_0
67,42,Novak Djokovic,$5.085,Novak Djokovic,Mar 3 2014,ATP World Tour Masters 1000 Indian Wells,S,John Isner,FALSE,12,cluster_2
65,28,Ernests Gulbis,$2.270,John Isner,Mar 3 2014,ATP World Tour Masters 1000 Indian Wells,Q,John Isner,FALSE,13,cluster_3
70,26,Fernando Verdasco,$1.629,John Isner,Mar 3 2014,ATP World Tour Masters 1000 Indian Wells,R16,John Isner,FALSE,14,cluster_0
75,38,Marin Cilic,$2.971,Marin Cilic,Feb 17 2014,Delray Beach,S,John Isner,FALSE,18,cluster_2
80,43,Novak Djokovic,$6.134,Novak Djokovic,Oct 28 2013,ATP World Tour Masters 1000 Paris,R16,John Isner,FALSE,27,cluster_2
75,30,Jeremy Chardy,$1.429,Jeremy Chardy,Oct 21 2013,Valencia,R16,John Isner,FALSE,29,cluster_1
63,29,Ernests Gulbis,$2.364,John Isner,Oct 21 2013,Valencia,R32,John Isner,FALSE,30,cluster_3
69,28,Gael Monfils,$1.424,John Isner,Aug 26 2013,US Open Slam,Round of 64,John Isner,FALSE,35,cluster_0
80,27,Rafael Nadal,$4.835,Rafael Nadal,Aug 18 2013,ATP World Tour Masters 1000 Cincinnati,F,John Isner,FALSE,36,cluster_1
66,32,Juan Martin Del Potro,$2.962,John Isner,Aug 18 2013,ATP World Tour Masters 1000 Cincinnati,S,John Isner,FALSE,37,cluster_3
67,24,Novak Djokovic,$7.668,John Isner,Aug 18 2013,ATP World Tour Masters 1000 Cincinnati,Q,John Isner,FALSE,38,cluster_0
65,25,Milos Raonic,$1.724,John Isner,Aug 18 2013,ATP World Tour Masters 1000 Cincinnati,R16,John Isner,FALSE,39,cluster_0
67,25,Richard Gasquet,$2.057,John Isner,Aug 18 2013,ATP World Tour Masters 1000 Cincinnati,R32,John Isner,FALSE,40,cluster_0
72,41,Juan Martin Del Potro,$3.974,Juan Martin Del Potro,Aug 5 2013,Washington,F,John Isner,FALSE,43,cluster_2
75,28,Kevin Anderson,$1.995,John Isner,Jul 22 2013,Atlanta,F,John Isner,FALSE,48,cluster_1
67,29,Lleyton Hewitt,$1.816,John Isner,Jul 22 2013,Atlanta,S,John Isner,FALSE,49,cluster_3
67,43,Lleyton Hewitt,$1.786,Lleyton Hewitt,Jul 8 2013,Newport,S,John Isner,FALSE,52,cluster_2
73,32,Tommy Haas,$3.467,Tommy Haas,May 27 2013,French Open Slam,Round of 32,John Isner,FALSE,58,cluster_1
60,37,Robin Haase,$1.827,Robin Haase,May 19 2013,Nice,R16,John Isner,FALSE,61,cluster_3
72,46,Ernests Gulbis,$3.026,Ernests Gulbis,Apr 15 2013,ATP World Tour Masters 1000 Monte Carlo,R64,John Isner,FALSE,65,cluster_2
62,31,Nicolas Almagro,$4.247,John Isner,Apr 8 2013,Houston,F,John Isner,FALSE,66,cluster_3
77,38,Marin Cilic,$2.557,Marin Cilic,Mar 18 2013,ATP World Tour Masters 1000 Miami,R32,John Isner,FALSE,71,cluster_2
69,33,Lleyton Hewitt,$1.479,Lleyton Hewitt,Mar 6 2013,ATP World Tour Masters 1000 Indian Wells,R64,John Isner,FALSE,73,cluster_3
60,23,Kevin Anderson,$1.985,John Isner,Feb 25 2013,Delray Beach,Q,John Isner,FALSE,75,cluster_4
80,35,Tommy Haas,$2.207,Tommy Haas,Feb 11 2013,San Jose,S,John Isner,FALSE,78,cluster_1
76,20,Kevin Anderson,$1.577,John Isner,Oct 7 2012,ATP World Tour Masters 1000 Shanghai,R32,John Isner,FALSE,86,cluster_0
64,19,Kevin Anderson,$1.527,Gael Monfils,Apr 13 2014,ATP World Tour Masters 1000 Monte Carlo,R64,Gael Monfils,FALSE,5,cluster_1
66,36,Juan Martin Del Potro,$2.593,Juan Martin Del Potro,Mar 3 2014,Rotterdam,R32,Gael Monfils,FALSE,9,cluster_4
61,20,Richard Gasquet,$2.096,Gael Monfils,Feb 10 2014,Montpellier,F,Gael Monfils,FALSE,10,cluster_1
73,50,Rafael Nadal,$7.098,Rafael Nadal,Jan 31 2014,Australian Open Slam,Round of 32,Gael Monfils,FALSE,15,cluster_2
75,39,Rafael Nadal,$3.245,Rafael Nadal,Jan 13 2014,Doha,F,Gael Monfils,FALSE,18,cluster_4
57,24,Richard Gasquet,$1.636,Gael Monfils,Jan 6 2014,Doha,R16,Gael Monfils,FALSE,21,cluster_1
74,51,David Ferrer,$2.717,David Ferrer,Jan 6 2014,Valencia,R32,Gael Monfils,FALSE,23,cluster_2
69,40,Novak Djokovic,$9.817,Novak Djokovic,Oct 28 2013,ATP World Tour Masters 1000 Shanghai,Q,Gael Monfils,FALSE,24,cluster_4
65,29,Roger Federer,$3.814,Gael Monfils,Oct 28 2013,ATP World Tour Masters 1000 Shanghai,R16,Gael Monfils,FALSE,25,cluster_3
69,36,Jo-Wilfried Tsonga,$2.712,Jo-Wilfried Tsonga,Oct 14 2013,Tokyo,R32,Gael Monfils,FALSE,28,cluster_4
72,31,John Isner,$3.178,John Isner,Oct 14 2013,US Open Slam,Round of 64,Gael Monfils,FALSE,29,cluster_4
61,26,Fernando Verdasco,$1.698,Gael Monfils,Aug 26 2013,Winston-Salem,Q,Gael Monfils,FALSE,32,cluster_3
62,30,Tommy Robredo,$1.611,Gael Monfils,Aug 18 2013,Winston-Salem,R16,Gael Monfils,FALSE,33,cluster_3
75,33,Tommy Haas,$3.166,Tommy Haas,Jul 15 2013,Halle,Q,Gael Monfils,FALSE,44,cluster_4
59,26,Milos Raonic,$2.730,Gael Monfils,Jun 10 2013,Halle,R32,Gael Monfils,FALSE,46,cluster_3
66,40,Tommy Robredo,$1.513,Tommy Robredo,May 27 2013,French Open Slam,Round of 32,Gael Monfils,FALSE,47,cluster_4
65,36,Ernests Gulbis,$2.269,Gael Monfils,May 27 2013,French Open Slam,Round of 64,Gael Monfils,FALSE,48,cluster_4
68,28,Tomas Berdych,$4.580,Gael Monfils,May 27 2013,French Open Slam,Round of 128,Gael Monfils,FALSE,49,cluster_3
49,31,Robin Haase,$1.429,Gael Monfils,May 19 2013,Nice,Q,Gael Monfils,FALSE,52,cluster_0
67,45,Nicolas Almagro,$4.940,Nicolas Almagro,Apr 15 2013,Houston,R16,Gael Monfils,FALSE,65,cluster_2
75,36,Juan Martin Del Potro,$4.446,Juan Martin Del Potro,Feb 18 2013,Rotterdam,R32,Gael Monfils,FALSE,68,cluster_4
63,41,Richard Gasquet,$2.472,Richard Gasquet,Feb 11 2013,Montpellier,R16,Gael Monfils,FALSE,69,cluster_4
67,37,Tommy Haas,$2.380,Gael Monfils,Jan 7 2013,Auckland,Q,Gael Monfils,FALSE,74,cluster_4
61,39,Kevin Anderson,$1.705,Gael Monfils,Oct 1 2012,Bangkok,R32,Gael Monfils,FALSE,82,cluster_4
70,35,Andreas Seppi,$1.534,Andreas Seppi,Oct 1 2012,Metz,S,Gael Monfils,FALSE,83,cluster_4
65,48,Novak Djokovic,$1.755,Novak Djokovic,May 12 2014,ATP World Tour Masters 1000 Rome,F,Rafael Nadal,FALSE,2,cluster_3
45,32,Grigor Dimitrov,$1.248,Rafael Nadal,May 12 2014,ATP World Tour Masters 1000 Rome,S,Rafael Nadal,FALSE,3,cluster_4
51,37,Mikhail Youzhny,$1.076,Rafael Nadal,May 12 2014,ATP World Tour Masters 1000 Rome,R16,Rafael Nadal,FALSE,5,cluster_1
58,30,Kei Nishikori,$1.131,Rafael Nadal,May 5 2014,ATP World Tour Masters 1000 Madrid,F,Rafael Nadal,FALSE,7,cluster_2
48,28,Richard Gasquet,$1.202,Rafael Nadal,Oct 28 2013,ATP World Tour Masters 1000 Paris,Q,Rafael Nadal,FALSE,9,cluster_4
58,27,Tomas Berdych,$1.165,Rafael Nadal,May 5 2014,ATP World Tour Masters 1000 Madrid,Q,Rafael Nadal,FALSE,11,cluster_0
66,43,Juan Martin Del Potro,$1.325,Juan Martin Del Potro,Oct 6 2013,ATP World Tour Masters 1000 Shanghai,S,Rafael Nadal,FALSE,14,cluster_3
56,37,Nicolas Almagro,$1.143,Nicolas Almagro,Apr 21 2014,Barcelona,Q,Rafael Nadal,FALSE,15,cluster_2
58,46,David Ferrer,$1.106,David Ferrer,Apr 13 2014,ATP World Tour Masters 1000 Monte Carlo,Q,Rafael Nadal,FALSE,18,cluster_3
63,27,Stan Wawrinka,$1.206,Rafael Nadal,Oct 6 2013,ATP World Tour Masters 1000 Shanghai,Q,Rafael Nadal,FALSE,19,cluster_0
44,31,Andreas Seppi,$1.014,Rafael Nadal,Apr 13 2014,ATP World Tour Masters 1000 Monte Carlo,R16,Rafael Nadal,FALSE,22,cluster_4
42,47,Tomas Berdych,$1.265,Rafael Nadal,Sep 30 2013,Beijing,S,Rafael Nadal,FALSE,24,cluster_1
59,29,Milos Raonic,$1.145,Rafael Nadal,Mar 17 2014,ATP World Tour Masters 1000 Miami,Q,Rafael Nadal,FALSE,27,cluster_2
55,38,Novak Djokovic,$1.755,Rafael Nadal,Aug 26 2013,US Open Slam,Final,Rafael Nadal,FALSE,30,cluster_2
62,29,Richard Gasquet,$1.070,Rafael Nadal,Aug 26 2013,US Open Slam,Semi Final,Rafael Nadal,FALSE,32,cluster_2
44,24,Tommy Robredo,$1.052,Rafael Nadal,Aug 26 2013,US Open Slam,Quarter Final,Rafael Nadal,FALSE,33,cluster_4
52,17,Lleyton Hewitt,$1.072,Rafael Nadal,Mar 17 2014,ATP World Tour Masters 1000 Miami,R64,Rafael Nadal,FALSE,35,cluster_0
72,19,John Isner,$1.234,Rafael Nadal,Aug 12 2013,ATP World Tour Masters 1000 Cincinnati,F,Rafael Nadal,FALSE,43,cluster_0
61,28,Tomas Berdych,$1.343,Rafael Nadal,Aug 12 2013,ATP World Tour Masters 1000 Cincinnati,S,Rafael Nadal,FALSE,44,cluster_0
65,29,Roger Federer,$1.318,Rafael Nadal,Aug 12 2013,ATP World Tour Masters 1000 Cincinnati,Q,Rafael Nadal,FALSE,45,cluster_2
60,35,Grigor Dimitrov,$1.168,Rafael Nadal,Aug 12 2013,ATP World Tour Masters 1000 Cincinnati,R16,Rafael Nadal,FALSE,47,cluster_2
52,17,Milos Raonic,$1.221,Rafael Nadal,Aug 5 2013,ATP World Tour Masters 1000 Canada,F,Rafael Nadal,FALSE,49,cluster_0
65,32,Novak Djokovic,$3.042,Rafael Nadal,Aug 5 2013,ATP World Tour Masters 1000 Canada,S,Rafael Nadal,FALSE,51,cluster_2
71,44,Stan Wawrinka,$1.175,Stan Wawrinka,Jan 13 2014,Australian Open Slam,Final,Rafael Nadal,FALSE,54,cluster_3
60,27,Roger Federer,$1.654,Rafael Nadal,Jan 13 2014,Australian Open Slam,Semi Final,Rafael Nadal,FALSE,55,cluster_0
62,29,Grigor Dimitrov,$1.114,Rafael Nadal,Jan 13 2014,Australian Open Slam,Quarter Final,Rafael Nadal,FALSE,58,cluster_2
58,35,Kei Nishikori,$1.029,Rafael Nadal,Jan 13 2014,Australian Open Slam,Round of 16,Rafael Nadal,FALSE,59,cluster_2
50,27,Gael Monfils,$1.100,Rafael Nadal,Jan 13 2014,Australian Open Slam,Round of 32,Rafael Nadal,FALSE,60,cluster_4
46,38,David Ferrer,$1.114,Rafael Nadal,May 27 2013,French Open Slam,Final,Rafael Nadal,FALSE,64,cluster_1
61,33,Novak Djokovic,$1.588,Rafael Nadal,May 27 2013,French Open Slam,Semi Final,Rafael Nadal,FALSE,65,cluster_2
48,30,Stan Wawrinka,$1.065,Rafael Nadal,May 27 2013,French Open Slam,Quarter Final,Rafael Nadal,FALSE,66,cluster_4
60,24,Gael Monfils,$1.411,Rafael Nadal,Dec 30 2013,Doha,F,Rafael Nadal,FALSE,67,cluster_0
54,29,Kei Nishikori,$1.041,Rafael Nadal,May 27 2013,French Open Slam,Round of 16,Rafael Nadal,FALSE,69,cluster_2
59,36,Ernests Gulbis,$1.237,Rafael Nadal,Dec 30 2013,Doha,Q,Rafael Nadal,FALSE,73,cluster_2
45,28,Roger Federer,$1.224,Rafael Nadal,May 12 2013,ATP World Tour Masters 1000 Rome,F,Rafael Nadal,FALSE,75,cluster_4
58,17,Tomas Berdych,$1.185,Rafael Nadal,May 12 2013,ATP World Tour Masters 1000 Rome,S,Rafael Nadal,FALSE,76,cluster_0
55,43,David Ferrer,$1.158,Rafael Nadal,May 12 2013,ATP World Tour Masters 1000 Rome,Q,Rafael Nadal,FALSE,77,cluster_1
59,41,Ernests Gulbis,$1.073,Rafael Nadal,May 12 2013,ATP World Tour Masters 1000 Rome,R16,Rafael Nadal,FALSE,78,cluster_3
68,44,Novak Djokovic,$2.571,Novak Djokovic,Nov 4 2013,Barclays ATP World Tour Finals,F,Rafael Nadal,FALSE,80,cluster_3
59,15,Stan Wawrinka,$1.158,Rafael Nadal,May 5 2013,ATP World Tour Masters 1000 Madrid,F,Rafael Nadal,FALSE,82,cluster_0
47,44,David Ferrer,$1.124,Rafael Nadal,May 5 2013,ATP World Tour Masters 1000 Madrid,Q,Rafael Nadal,FALSE,84,cluster_1
59,26,Roger Federer,$1.340,Rafael Nadal,Nov 4 2013,Barclays ATP World Tour Finals,S,Rafael Nadal,FALSE,85,cluster_0
50,29,Mikhail Youzhny,$1.021,Rafael Nadal,May 5 2013,ATP World Tour Masters 1000 Madrid,R16,Rafael Nadal,FALSE,86,cluster_4
55,35,Nicolas Almagro,$1.116,Rafael Nadal,Apr 22 2013,Barcelona,F,Rafael Nadal,FALSE,88,cluster_2
47,30,Milos Raonic,$1.093,Rafael Nadal,Apr 22 2013,Barcelona,S,Rafael Nadal,FALSE,89,cluster_4
67,40,David Ferrer,$1.155,David Ferrer,Oct 28 2013,ATP World Tour Masters 1000 Paris,S,Rafael Nadal,FALSE,90,cluster_3
69,41,Rafael Nadal,$7.533,Rafael Nadal,May 12 2014,ATP World Tour Masters 1000 Madrid,F,Kei Nishikori,FALSE,2,cluster_1
67,37,David Ferrer,$2.538,Kei Nishikori,May 12 2014,ATP World Tour Masters 1000 Madrid,S,Kei Nishikori,FALSE,3,cluster_0
69,29,Milos Raonic,$1.506,Kei Nishikori,May 12 2014,ATP World Tour Masters 1000 Madrid,R16,Kei Nishikori,FALSE,5,cluster_0
56,26,Ernests Gulbis,$1.708,Kei Nishikori,Apr 21 2014,Barcelona,S,Kei Nishikori,FALSE,11,cluster_2
45,34,Marin Cilic,$1.625,Kei Nishikori,Apr 21 2014,Barcelona,Q,Kei Nishikori,FALSE,12,cluster_3
59,40,Richard Gasquet,$2.457,Richard Gasquet,Aug 5 2013,ATP World Tour Masters 1000 Canada,R16,Kei Nishikori,FALSE,13,cluster_4
57,32,Andreas Seppi,$1.535,Kei Nishikori,Aug 5 2013,ATP World Tour Masters 1000 Canada,R32,Kei Nishikori,FALSE,14,cluster_4
60,40,Roger Federer,$5.973,Kei Nishikori,Mar 17 2014,ATP World Tour Masters 1000 Miami,Q,Kei Nishikori,FALSE,19,cluster_4
57,44,David Ferrer,$2.571,Kei Nishikori,Mar 17 2014,ATP World Tour Masters 1000 Miami,R16,Kei Nishikori,FALSE,20,cluster_4
64,40,Andreas Seppi,$1.373,Andreas Seppi,Jun 24 2013,Wimbledon Slam,Round of 32,Kei Nishikori,FALSE,21,cluster_4
65,27,Grigor Dimitrov,$2.058,Kei Nishikori,Mar 17 2014,ATP World Tour Masters 1000 Miami,R32,Kei Nishikori,FALSE,22,cluster_0
60,47,Tommy Haas,$1.507,Tommy Haas,Mar 17 2014,ATP World Tour Masters 1000 Indian Wells,R32,Kei Nishikori,FALSE,24,cluster_1
66,35,Mikhail Youzhny,$1.691,Mikhail Youzhny,Jun 10 2013,Halle,R16,Kei Nishikori,FALSE,29,cluster_0
71,46,Rafael Nadal,$17.789,Rafael Nadal,May 27 2013,French Open Slam,Round of 16,Kei Nishikori,FALSE,30,cluster_1
65,42,Rafael Nadal,$12.817,Rafael Nadal,Jan 31 2014,Australian Open Slam,Round of 16,Kei Nishikori,FALSE,38,cluster_1
74,48,Jeremy Chardy,$1.462,Jeremy Chardy,May 12 2013,ATP World Tour Masters 1000 Rome,R32,Kei Nishikori,FALSE,41,cluster_1
68,36,Lleyton Hewitt,$1.648,Lleyton Hewitt,Jan 7 2014,Brisbane,S,Kei Nishikori,FALSE,44,cluster_0
